"관리번호","자치구","와이파이명","도로명주소","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","Y좌표","X좌표","작업일자"
"WF120216","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120217","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120218","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120219","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120220","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120221","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120222","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2024","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120223","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120224","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.604862","126.90418","2026-09-08 03:00:13.74"
"WF120226","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.604862","126.90418","2026-09-08 03:00:13.74"
"WF120227","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.604862","126.90418","2026-09-08 03:00:13.74"
"WF120229","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.603466","126.905","2026-09-08 03:00:13.74"
"WF120230","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.603466","126.905","2026-09-08 03:00:13.74"
"WF120231","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120232","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120233","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120234","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120235","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120236","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.603466","126.905","2026-09-08 03:00:13.74"
"WF120237","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120238","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120239","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120240","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120241","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120242","은평구","서북병원","갈현로7길 49","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.60407","126.90455","2026-09-08 03:00:13.74"
"WF120247","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120249","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120250","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120251","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120252","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120253","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120254","은평구","은평병원","백련산로 90(발달센터)","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120255","은평구","은평병원","백련산로 90(발달센터)","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120256","은평구","은평병원","백련산로 90(발달센터)","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120257","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120258","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120259","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120260","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120261","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120263","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120264","은평구","은평병원","백련산로 90","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망","2020","실내","37.593876","126.92379","2026-09-08 03:00:13.74"
"WF120267","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120268","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120269","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120270","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120271","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120272","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120273","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120274","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120275","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120276","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120277","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120278","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120279","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120280","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120281","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120282","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120283","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120284","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120285","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120286","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120287","종로구","역사박물관","새문안로 55","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.570385","126.97059","2026-09-08 03:00:13.74"
"WF120288","중구","동대문역사관","을지로 281","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.566956","127.0101","2026-09-08 03:00:13.74"
"WF120289","중구","동대문역사관","을지로 281 (1층 디자인실","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.566956","127.0101","2026-09-08 03:00:13.74"
"WF120290","중구","동대문역사관","을지로 281 (1층 디자인실","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.566956","127.0101","2026-09-08 03:00:13.74"
"WF120292","중구","서울시청 서소문제1청사","덕수궁길 15 별관1동","7-1-1. 공공 - 시청","서울시(AP)","공공WiFi","자가망","2018","실내","37.564327","126.97565","2026-09-08 03:00:13.74"
"WF120297","중구","서울시청 서소문제1청사","덕수궁길 15 별관5동","7-1-1. 공공 - 시청","서울시(AP)","공공WiFi","자가망","2018","실내","37.56373","126.97443","2026-09-08 03:00:13.74"
"WF120298","중구","서울시청 서소문제1청사","덕수궁길 15 후생동","7-1-1. 공공 - 시청","서울시(AP)","공공WiFi","자가망","2018","실내","37.564545","126.97429","2026-09-08 03:00:13.74"
"WF120299","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120300","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120301","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120302","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120303","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120304","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120306","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120307","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
"WF120308","중구","서울도서관","세종대로 110 서울도서관","4. 문화관광","서울시(AP)","공공WiFi","자가망","2020","실내","37.56628","126.97792","2026-09-08 03:00:13.74"
